receipt number,PD,notice date,days,month
lin2190286948,2021-01-08 00:00:00,2022-02-04 00:00:00,392,22-Feb
lin2190254958,2020-12-24 00:00:00,2022-02-04 00:00:00,407,22-Feb
lin2190248141,2020-12-11 00:00:00,2022-02-03 00:00:00,419,22-Feb
lin2190249067,2020-12-11 00:00:00,2022-02-03 00:00:00,419,22-Feb
lin2190247340,2020-12-11 00:00:00,2022-02-03 00:00:00,419,22-Feb
lin2190254321,2020-12-21 00:00:00,2022-02-03 00:00:00,409,22-Feb
lin2190033577,2020-10-19 00:00:00,2022-02-11 00:00:00,480,22-Feb
lin2190249691,2020-12-14 00:00:00,2022-02-11 00:00:00,424,22-Feb
lin2190255799,2020-12-29 00:00:00,2022-02-11 00:00:00,409,22-Feb
lin2190252003,2020-12-18 00:00:00,2022-02-11 00:00:00,420,22-Feb
lin2190181186,2020-11-05 00:00:00,2022-02-11 00:00:00,463,22-Feb
lin2190248651,2020-12-10 00:00:00,2022-02-11 00:00:00,428,22-Feb
lin2190259167,2021-01-05 00:00:00,2022-02-11 00:00:00,402,22-Feb
lin2190261283,2021-01-07 00:00:00,2022-02-11 00:00:00,400,22-Feb
lin2190254956,2020-12-24 00:00:00,2022-02-11 00:00:00,414,22-Feb
lin2190259852,2021-01-05 00:00:00,2022-02-11 00:00:00,402,22-Feb
lin2190255616,2020-12-28 00:00:00,2022-02-11 00:00:00,410,22-Feb
lin2190245832,2020-12-09 00:00:00,2022-02-11 00:00:00,429,22-Feb
lin2190249497,2020-12-14 00:00:00,2022-02-12 00:00:00,425,22-Feb
lin2190256527,2020-11-12 00:00:00,2022-02-12 00:00:00,457,22-Feb
lin2190259853,2021-01-05 00:00:00,2022-02-12 00:00:00,403,22-Feb
lin2190259586,2021-01-05 00:00:00,2022-02-12 00:00:00,403,22-Feb
lin2190226723,2020-12-14 00:00:00,2022-02-12 00:00:00,425,22-Feb
lin2190254219,2020-12-21 00:00:00,2022-02-11 00:00:00,417,22-Feb
lin2190247339,2020-12-11 00:00:00,2022-02-11 00:00:00,427,22-Feb
lin2190166618,2021-01-05 00:00:00,2022-02-14 00:00:00,405,22-Feb
lin2190249230,2020-12-14 00:00:00,2022-02-14 00:00:00,427,22-Feb
lin2190246777,2020-12-09 00:00:00,2022-02-14 00:00:00,432,22-Feb
lin2190259311,2021-01-05 00:00:00,2022-02-14 00:00:00,405,22-Feb
lin2190247913,2020-12-10 00:00:00,2022-02-14 00:00:00,431,22-Feb
lin2190274598,2021-01-21 00:00:00,2022-02-14 00:00:00,389,22-Feb
lin2190269185,2021-01-14 00:00:00,2022-02-14 00:00:00,396,22-Feb
lin2190261041,2021-01-07 00:00:00,2022-02-15 00:00:00,404,22-Feb
lin2190267922,2021-01-14 00:00:00,2022-02-15 00:00:00,397,22-Feb
lin2190256434,2020-12-28 00:00:00,2022-02-15 00:00:00,414,22-Feb
lin2190274572,2021-01-21 00:00:00,2022-02-15 00:00:00,390,22-Feb
lin2190259166,2021-01-05 00:00:00,2022-02-15 00:00:00,406,22-Feb
lin2190259169,2021-01-05 00:00:00,2022-02-15 00:00:00,406,22-Feb
lin2190259584,2021-01-05 00:00:00,2022-02-15 00:00:00,406,22-Feb
lin2190259585,2021-01-05 00:00:00,2022-02-15 00:00:00,406,22-Feb
lin2190255798,2020-12-29 00:00:00,2022-02-15 00:00:00,413,22-Feb
lin2 19026696,2021-01-14 00:00:00,2022-02-15 00:00:00,397,22-Feb
lin2190275122,2021-01-21 00:00:00,2022-02-16 00:00:00,391,22-Feb
lin2090531704,2020-08-31 00:00:00,2022-02-16 00:00:00,534,22-Feb
lin2190275124,2021-01-21 00:00:00,2022-02-16 00:00:00,391,22-Feb
lin2190274597,2021-01-21 00:00:00,2022-02-16 00:00:00,391,22-Feb
lin2190251801,2020-12-21 00:00:00,2022-02-16 00:00:00,422,22-Feb
lin2190224836,2020-11-24 00:00:00,2022-02-16 00:00:00,449,22-Feb
lin2190202774,2020-11-18 00:00:00,2022-02-16 00:00:00,455,22-Feb
lin2190261390,2021-01-07 00:00:00,2022-02-16 00:00:00,405,22-Feb
lin2190269864,2021-01-15 00:00:00,2022-02-16 00:00:00,397,22-Feb
lin2190274595,2021-01-21 00:00:00,2022-02-16 00:00:00,391,22-Feb
lin2190271503,2021-01-19 00:00:00,2022-02-16 00:00:00,393,22-Feb
lin2190259714,2021-01-05 00:00:00,2022-02-16 00:00:00,407,22-Feb
lin2190259668,2021-01-05 00:00:00,2022-02-16 00:00:00,407,22-Feb
lin2190317152,2021-03-18 00:00:00,2022-02-16 00:00:00,335,22-Feb
lin2190316767,2021-03-17 00:00:00,2022-02-16 00:00:00,336,22-Feb
lin2190269865,2021-01-15 00:00:00,2022-02-17 00:00:00,398,22-Feb
lin1990180181,2019-01-04 00:00:00,2022-02-17 00:00:00,1140,22-Feb
lin2190262580,2021-01-07 00:00:00,2022-02-17 00:00:00,406,22-Feb
lin2190254217,2020-12-21 00:00:00,2022-02-17 00:00:00,423,22-Feb
lin2190254319,2020-12-21 00:00:00,2022-02-17 00:00:00,423,22-Feb
lin2190274596,2021-01-21 00:00:00,2022-02-17 00:00:00,392,22-Feb
lin2190255615,2020-12-28 00:00:00,2022-02-17 00:00:00,416,22-Feb
lin2190256437,2020-12-28 00:00:00,2022-02-17 00:00:00,416,22-Feb
lin2190267440,2021-01-14 00:00:00,2022-02-18 00:00:00,400,22-Feb
lin2190268186,2021-01-14 00:00:00,2022-02-18 00:00:00,400,22-Feb
lin2190259332,2021-01-05 00:00:00,2022-02-18 00:00:00,409,22-Feb
lin2190271174,2021-01-19 00:00:00,2022-02-19 00:00:00,396,22-Feb
lin2190271176,2021-01-19 00:00:00,2022-02-19 00:00:00,396,22-Feb
lin2190275123,2021-01-21 00:00:00,2022-02-19 00:00:00,394,22-Feb
lin2190275125,2021-01-21 00:00:00,2022-02-19 00:00:00,394,22-Feb
lin2190264907,2021-01-11 00:00:00,2022-02-19 00:00:00,404,22-Feb
lin2190282921,2021-01-29 00:00:00,2022-02-22 00:00:00,389,22-Feb
lin2190282971,2021-01-28 00:00:00,2022-02-22 00:00:00,390,22-Feb
lin2190282922,2021-01-29 00:00:00,2022-02-22 00:00:00,389,22-Feb
lin2190271186,2021-01-19 00:00:00,2022-02-22 00:00:00,399,22-Feb
lin2190266966,2021-01-14 00:00:00,2022-02-22 00:00:00,404,22-Feb
lin2190281568,2021-01-28 00:00:00,2022-02-22 00:00:00,390,22-Feb
lin2190259171,2021-01-05 00:00:00,2022-02-22 00:00:00,413,22-Feb
lin2190264965,2021-01-11 00:00:00,2022-02-23 00:00:00,408,22-Feb
lin2190259173,2021-01-05 00:00:00,2022-02-23 00:00:00,414,22-Feb
lin2190284495,2021-02-01 00:00:00,2022-02-23 00:00:00,387,22-Feb
lin2190268011,2021-01-12 00:00:00,2022-02-23 00:00:00,407,22-Feb
lin2190274629,2021-01-21 00:00:00,2022-02-23 00:00:00,398,22-Feb
lin2190264641,2021-01-11 00:00:00,2022-02-23 00:00:00,408,22-Feb
lin2190262579,2021-01-07 00:00:00,2022-02-23 00:00:00,412,22-Feb
lin2190265043,2021-01-11 00:00:00,2022-02-24 00:00:00,409,22-Feb
lin2190281567,2021-01-28 00:00:00,2022-02-24 00:00:00,392,22-Feb
lin2190282974,2021-01-28 00:00:00,2022-02-24 00:00:00,392,22-Feb
lin2190201233,2020-11-23 00:00:00,2022-02-24 00:00:00,458,22-Feb
lin2190274574,2021-01-21 00:00:00,2022-02-24 00:00:00,399,22-Feb
lin2190267591,2020-12-23 00:00:00,2022-02-24 00:00:00,428,22-Feb
lin2190259591,2021-01-05 00:00:00,2022-02-24 00:00:00,415,22-Feb
lin2090252949,2020-03-09 00:00:00,2022-02-24 00:00:00,717,22-Feb
lin2190259715,2021-01-05 00:00:00,2022-02-24 00:00:00,415,22-Feb
lin2190272834,2021-01-19 00:00:00,2022-02-24 00:00:00,401,22-Feb
lin2190259622,2021-01-05 00:00:00,2022-02-24 00:00:00,415,22-Feb
lin2190247244,2020-12-11 00:00:00,2022-02-24 00:00:00,440,22-Feb
lin2190281676,2021-01-29 00:00:00,2022-02-24 00:00:00,391,22-Feb
lin2190264502,2021-01-11 00:00:00,2022-02-24 00:00:00,409,22-Feb
lin2190264966,2021-01-11 00:00:00,2022-02-24 00:00:00,409,22-Feb
lin2190264504,2021-01-11 00:00:00,2022-02-24 00:00:00,409,22-Feb
lin2190274787,2021-01-19 00:00:00,2022-02-25 00:00:00,402,22-Feb
lin2190282977,2021-01-28 00:00:00,2022-02-24 00:00:00,392,22-Feb
lin2190282973,2021-01-28 00:00:00,2022-02-24 00:00:00,392,22-Feb
lin2190281200,2021-01-26 00:00:00,2022-02-25 00:00:00,395,22-Feb
lin2190267437,2021-01-14 00:00:00,2022-02-25 00:00:00,407,22-Feb
lin2190267439,2021-01-14 00:00:00,2022-02-25 00:00:00,407,22-Feb
lin2190420270,2021-07-02 00:00:00,2022-02-25 00:00:00,238,22-Feb
lin2190282826,2021-01-27 00:00:00,2022-02-25 00:00:00,394,22-Feb
lin2190280497,2021-01-26 00:00:00,2022-02-25 00:00:00,395,22-Feb
lin2190280951,2021-01-26 00:00:00,2022-02-25 00:00:00,395,22-Feb
lin2190282516,2021-01-28 00:00:00,2022-02-25 00:00:00,393,22-Feb
lin2190280952,2021-01-26 00:00:00,2022-02-25 00:00:00,395,22-Feb
lin2190282975,2021-01-28 00:00:00,2022-02-25 00:00:00,393,22-Feb
lin2190282976,2021-01-28 00:00:00,2022-02-25 00:00:00,393,22-Feb
lin2190274653,2021-01-19 00:00:00,2022-02-25 00:00:00,402,22-Feb
lin2190282312,2021-01-29 00:00:00,2022-02-26 00:00:00,393,22-Feb
lin2190278131,2021-01-22 00:00:00,2022-02-26 00:00:00,400,22-Feb
lin2190266965,2021-01-14 00:00:00,2022-02-26 00:00:00,408,22-Feb
lin2190282968,2021-01-29 00:00:00,2022-02-26 00:00:00,393,22-Feb
lin2190278576,2021-01-22 00:00:00,2022-02-26 00:00:00,400,22-Feb
lin2190283350,2021-01-29 00:00:00,2022-02-26 00:00:00,393,22-Feb
lin2190268185,2021-01-14 00:00:00,2022-02-26 00:00:00,408,22-Feb
lin2190281201,2021-01-26 00:00:00,2022-02-27 00:00:00,397,22-Feb
lin2190267438,2021-01-14 00:00:00,2022-02-25 00:00:00,407,22-Feb
lin2 19028120,2021-01-26 00:00:00,2022-02-27 00:00:00,397,22-Feb
lin2190166619,2021-01-05 00:00:00,2022-02-28 00:00:00,419,22-Feb
lin2190283818,2021-02-03 00:00:00,2022-02-28 00:00:00,390,22-Feb
lin2190284450,2021-02-03 00:00:00,2022-02-28 00:00:00,390,22-Feb
lin2190283814,2021-02-03 00:00:00,2022-02-28 00:00:00,390,22-Feb
lin2190211021,2020-11-27 00:00:00,2022-03-01 00:00:00,459,22-Mar
lin2190283106,2021-01-29 00:00:00,2022-03-01 00:00:00,396,22-Mar
lin2190266796,2021-01-12 00:00:00,2022-03-01 00:00:00,413,22-Mar
lin2190278453,2021-01-22 00:00:00,2022-03-01 00:00:00,403,22-Mar
lin2190285242,2021-02-01 00:00:00,2022-03-01 00:00:00,393,22-Mar
lin2190260638,2021-01-04 00:00:00,2022-03-01 00:00:00,421,22-Mar
lin2190259623,2021-01-05 00:00:00,2022-03-01 00:00:00,420,22-Mar
lin2190284448,2021-02-03 00:00:00,2022-03-01 00:00:00,391,22-Mar
lin2190258944,2020-12-23 00:00:00,2022-03-01 00:00:00,433,22-Mar
lin2190271183,2021-01-19 00:00:00,2022-03-01 00:00:00,406,22-Mar
lin2190260639,2021-01-04 00:00:00,2022-03-01 00:00:00,421,22-Mar
lin2190284763,2021-02-03 00:00:00,2022-03-01 00:00:00,391,22-Mar
lin2190283817,2021-02-03 00:00:00,2022-03-01 00:00:00,391,22-Mar
lin2190362924,2021-05-06 00:00:00,2022-03-02 00:00:00,300,22-Mar
lin2190284447,2021-02-03 00:00:00,2022-03-02 00:00:00,392,22-Mar
lin2190254403,2020-12-24 00:00:00,2022-03-02 00:00:00,433,22-Mar
lin2190260682,2021-01-04 00:00:00,2022-03-02 00:00:00,422,22-Mar
lin2190443662,2021-07-23 00:00:00,2022-03-02 00:00:00,222,22-Mar
lin2190286366,2021-02-08 00:00:00,2022-03-02 00:00:00,387,22-Mar
lin2190286540,2021-02-05 00:00:00,2022-03-02 00:00:00,390,22-Mar
lin2190283815,2021-02-03 00:00:00,2022-03-02 00:00:00,392,22-Mar
lin2190245827,2020-12-09 00:00:00,2022-03-02 00:00:00,448,22-Mar
lin2190223769,2020-11-12 00:00:00,2022-03-02 00:00:00,475,22-Mar
lin2190284006,2021-02-01 00:00:00,2022-03-02 00:00:00,394,22-Mar
lin2190284493,2021-02-01 00:00:00,2022-03-02 00:00:00,394,22-Mar
lin2190284451,2021-02-03 00:00:00,2022-03-02 00:00:00,392,22-Mar
lin2190284008,2021-02-01 00:00:00,2022-03-02 00:00:00,394,22-Mar
lin2190284007,2021-02-01 00:00:00,2022-03-02 00:00:00,394,22-Mar
lin2190284518,2021-02-04 00:00:00,2022-03-03 00:00:00,392,22-Mar
lin2190278129,2021-01-22 00:00:00,2022-03-03 00:00:00,405,22-Mar
lin2190284517,2021-02-04 00:00:00,2022-03-03 00:00:00,392,22-Mar
lin2190278452,2021-01-22 00:00:00,2022-03-03 00:00:00,405,22-Mar
lin2090294882,2020-04-07 00:00:00,2022-03-03 00:00:00,695,22-Mar
lin2190284246,2021-02-04 00:00:00,2022-03-03 00:00:00,392,22-Mar
lin2190278130,2021-01-22 00:00:00,2022-03-03 00:00:00,405,22-Mar
lin2190284144,2021-02-01 00:00:00,2022-03-03 00:00:00,395,22-Mar
lin2190282967,2021-01-29 00:00:00,2022-03-04 00:00:00,399,22-Mar
lin2190282910,2021-01-29 00:00:00,2022-03-04 00:00:00,399,22-Mar
lin2190267442,2021-01-14 00:00:00,2022-03-04 00:00:00,414,22-Mar
lin2190517241,2021-09-27 00:00:00,2022-03-04 00:00:00,158,22-Mar
lin2190284245,2021-02-04 00:00:00,2022-03-04 00:00:00,393,22-Mar
lin2190278581,2021-01-22 00:00:00,2022-03-04 00:00:00,406,22-Mar
lin2190278582,2021-01-22 00:00:00,2022-03-04 00:00:00,406,22-Mar
lin2190386584,2021-06-01 00:00:00,2022-03-04 00:00:00,276,22-Mar
lin2190277803,2021-01-22 00:00:00,2022-03-04 00:00:00,406,22-Mar
lin2190264640,2021-01-11 00:00:00,2022-03-04 00:00:00,417,22-Mar
lin2190286365,2021-02-08 00:00:00,2022-03-05 00:00:00,390,22-Mar
lin2190277801,2021-01-22 00:00:00,2022-03-05 00:00:00,407,22-Mar
lin2190275127,2021-01-21 00:00:00,2022-03-05 00:00:00,408,22-Mar
lin2190278577,2021-01-22 00:00:00,2022-03-05 00:00:00,407,22-Mar
lin2190285790,2021-02-08 00:00:00,2022-03-05 00:00:00,390,22-Mar
lin2190283819,2021-02-03 00:00:00,2022-03-05 00:00:00,395,22-Mar
lin2190295554,2021-02-23 00:00:00,2022-03-07 00:00:00,377,22-Mar
lin2190289915,2021-02-18 00:00:00,2022-03-08 00:00:00,383,22-Mar
lin2190265041,2021-01-11 00:00:00,2022-03-08 00:00:00,421,22-Mar
lin2190295586,2021-02-23 00:00:00,2022-03-08 00:00:00,378,22-Mar
lin2190163255,2020-11-12 00:00:00,2022-03-08 00:00:00,481,22-Mar
lin2190289941,2021-02-18 00:00:00,2022-03-08 00:00:00,383,22-Mar
lin2190289824,2021-02-18 00:00:00,2022-03-08 00:00:00,383,22-Mar
lin2190278578,2021-01-22 00:00:00,2022-03-09 00:00:00,411,22-Mar
lin2190282313,2021-01-29 00:00:00,2022-03-09 00:00:00,404,22-Mar
lin2190291184,2021-02-19 00:00:00,2022-03-09 00:00:00,383,22-Mar
lin2190289892,2021-02-18 00:00:00,2022-03-09 00:00:00,384,22-Mar
lin2190295555,2021-02-23 00:00:00,2022-03-09 00:00:00,379,22-Mar
lin2190295556,2021-02-23 00:00:00,2022-03-09 00:00:00,379,22-Mar
lin2190291183,2021-02-19 00:00:00,2022-03-09 00:00:00,383,22-Mar
lin2190295546,2021-02-23 00:00:00,2022-03-09 00:00:00,379,22-Mar
lin2190291772,2021-02-19 00:00:00,2022-03-09 00:00:00,383,22-Mar
lin2190286484,2021-02-08 00:00:00,2022-03-09 00:00:00,394,22-Mar
lin2190278580,2021-01-22 00:00:00,2022-03-09 00:00:00,411,22-Mar
lin2190264334,2021-01-07 00:00:00,2022-03-10 00:00:00,427,22-Mar
lin2190409580,2021-06-24 00:00:00,2022-03-10 00:00:00,259,22-Mar
lin2190295535,2021-02-23 00:00:00,2022-03-10 00:00:00,380,22-Mar
lin2190291050,2021-02-19 00:00:00,2022-03-10 00:00:00,384,22-Mar
lin2190053043,2020-10-26 00:00:00,2022-03-10 00:00:00,500,22-Mar
lin2190284449,2021-02-03 00:00:00,2022-03-10 00:00:00,400,22-Mar
lin2190289913,2021-02-18 00:00:00,2022-03-10 00:00:00,385,22-Mar
lin2190291049,2021-02-19 00:00:00,2022-03-10 00:00:00,384,22-Mar
lin2190274786,2021-01-19 00:00:00,2022-03-10 00:00:00,415,22-Mar
lin2190052953,2020-10-26 00:00:00,2022-03-10 00:00:00,500,22-Mar
lin2190289950,2021-02-18 00:00:00,2022-03-10 00:00:00,385,22-Mar
lin2190510168,2021-05-17 00:00:00,2022-03-10 00:00:00,297,22-Mar
lin2190286529,2021-02-08 00:00:00,2022-03-10 00:00:00,395,22-Mar
lin2190272832,2021-01-19 00:00:00,2022-03-10 00:00:00,415,22-Mar
lin2190295544,2021-02-23 00:00:00,2022-03-11 00:00:00,381,22-Mar
lin2190259172,2018-03-26 00:00:00,2022-03-10 00:00:00,1445,22-Mar
lin2190295522,2021-02-23 00:00:00,2022-03-11 00:00:00,381,22-Mar
lin2190295517,2021-02-23 00:00:00,2022-03-11 00:00:00,381,22-Mar
lin2190295538,2021-02-23 00:00:00,2022-03-11 00:00:00,381,22-Mar
lin2190282969,2021-01-29 00:00:00,2022-03-11 00:00:00,406,22-Mar
lin2190261038,2021-01-07 00:00:00,2022-03-11 00:00:00,428,22-Mar
lin2190284244,2021-02-04 00:00:00,2022-03-11 00:00:00,400,22-Mar
lin2190278579,2021-01-22 00:00:00,2022-03-11 00:00:00,413,22-Mar
lin2190277802,2021-01-22 00:00:00,2022-03-11 00:00:00,413,22-Mar
lin2190289948,2021-02-18 00:00:00,2022-03-11 00:00:00,386,22-Mar
lin2190283779,2021-02-04 00:00:00,2022-03-11 00:00:00,400,22-Mar
lin2190290784,2021-02-19 00:00:00,2022-03-12 00:00:00,386,22-Mar
lin2190286330,2021-02-08 00:00:00,2022-03-12 00:00:00,397,22-Mar
lin2190278451,2021-01-22 00:00:00,2022-03-12 00:00:00,414,22-Mar
lin2190273032,2021-01-19 00:00:00,2022-03-12 00:00:00,417,22-Mar
lin2190278575,2021-01-22 00:00:00,2022-03-12 00:00:00,414,22-Mar
lin2190280748,2021-01-26 00:00:00,2022-03-12 00:00:00,410,22-Mar
lin2190267738,2021-01-14 00:00:00,2022-03-12 00:00:00,422,22-Mar
lin2190329527,2021-04-02 00:00:00,2022-03-14 00:00:00,346,22-Mar
lin2190295519,2021-02-23 00:00:00,2022-03-14 00:00:00,384,22-Mar
lin2190300013,2021-02-26 00:00:00,2022-03-14 00:00:00,381,22-Mar
lin2190300012,2021-02-26 00:00:00,2022-03-14 00:00:00,381,22-Mar
lin2190295545,2021-02-23 00:00:00,2022-03-11 00:00:00,381,22-Mar
lin2190290785,2021-02-19 00:00:00,2022-03-12 00:00:00,386,22-Mar
lin2190290783,2021-02-19 00:00:00,2022-03-15 00:00:00,389,22-Mar
lin2190291048,2021-02-19 00:00:00,2022-03-15 00:00:00,389,22-Mar
lin2190265042,2021-01-11 00:00:00,2022-03-15 00:00:00,428,22-Mar
lin2190295521,2021-02-23 00:00:00,2022-03-15 00:00:00,385,22-Mar
lin2190301849,2021-03-02 00:00:00,2022-03-16 00:00:00,379,22-Mar
lin2190302253,2021-03-02 00:00:00,2022-03-17 00:00:00,380,22-Mar
lin2190302254,2021-03-02 00:00:00,2022-03-17 00:00:00,380,22-Mar
lin2190302133,2021-03-02 00:00:00,2022-03-17 00:00:00,380,22-Mar
lin2190295552,2021-02-23 00:00:00,2022-03-17 00:00:00,387,22-Mar
lin2190302295,2021-03-02 00:00:00,2022-03-17 00:00:00,380,22-Mar
lin2190302127,2021-03-02 00:00:00,2022-03-17 00:00:00,380,22-Mar
lin2190302252,2021-03-02 00:00:00,2022-03-18 00:00:00,381,22-Mar
lin2190295589,2021-02-23 00:00:00,2022-03-16 00:00:00,386,22-Mar
lin2190301085,2021-03-01 00:00:00,2022-03-16 00:00:00,380,22-Mar
lin2190300201,2021-03-01 00:00:00,2022-03-16 00:00:00,380,22-Mar
lin2190295529,2021-02-23 00:00:00,2022-03-16 00:00:00,386,22-Mar
lin2190302126,2021-03-02 00:00:00,2022-03-16 00:00:00,379,22-Mar
lin2190302354,2021-03-02 00:00:00,2022-03-16 00:00:00,379,22-Mar
lin2190275061,2021-01-19 00:00:00,2022-03-17 00:00:00,422,22-Mar
lin2190343034,2021-04-16 00:00:00,2022-03-18 00:00:00,336,22-Mar
lin2190298923,2021-02-26 00:00:00,2022-03-18 00:00:00,385,22-Mar
lin2190328294,2021-03-09 00:00:00,2022-03-18 00:00:00,374,22-Mar
lin2190327801,2021-03-24 00:00:00,2022-03-18 00:00:00,359,22-Mar
lin2190298921,2021-02-26 00:00:00,2022-03-18 00:00:00,385,22-Mar
lin2190223680,2020-11-25 00:00:00,2022-03-19 00:00:00,479,22-Mar
lin2190298323,2021-02-25 00:00:00,2022-03-19 00:00:00,387,22-Mar
lin2190272795,2021-01-19 00:00:00,2022-03-19 00:00:00,424,22-Mar
lin2190304043,2021-03-04 00:00:00,2022-03-19 00:00:00,380,22-Mar
lin2190287974,2021-02-10 00:00:00,2022-03-19 00:00:00,402,22-Mar
lin2190304045,2021-03-04 00:00:00,2022-03-20 00:00:00,381,22-Mar
lin2190280747,2021-01-26 00:00:00,2022-03-20 00:00:00,418,22-Mar
lin2190306135,2021-03-08 00:00:00,2022-03-21 00:00:00,378,22-Mar
lin2190284496,2021-02-01 00:00:00,2022-03-21 00:00:00,413,22-Mar
lin2190304039,2021-03-04 00:00:00,2022-03-21 00:00:00,382,22-Mar
lin2190286946,2021-02-10 00:00:00,2022-03-21 00:00:00,404,22-Mar
lin2190287550,2021-02-10 00:00:00,2022-03-21 00:00:00,404,22-Mar
lin2190297335,2021-02-25 00:00:00,2022-03-22 00:00:00,390,22-Mar
lin2190323055,2021-03-25 00:00:00,2022-03-22 00:00:00,362,22-Mar
lin2190283775,2021-02-04 00:00:00,2022-03-22 00:00:00,411,22-Mar
lin2190300671,2021-03-01 00:00:00,2022-03-22 00:00:00,386,22-Mar
lin2190287973,2021-02-10 00:00:00,2022-03-22 00:00:00,405,22-Mar
lin2190304849,2021-03-04 00:00:00,2022-03-22 00:00:00,383,22-Mar
lin2190265616,2021-01-11 00:00:00,2022-03-22 00:00:00,435,22-Mar
lin2190308010,2021-03-09 00:00:00,2022-03-22 00:00:00,378,22-Mar
lin2190289972,2021-02-18 00:00:00,2022-03-22 00:00:00,397,22-Mar
lin2190313936,2021-03-15 00:00:00,2022-03-22 00:00:00,372,22-Mar
lin2190280499,2021-01-26 00:00:00,2022-03-23 00:00:00,421,22-Mar
lin2190286945,2021-02-10 00:00:00,2022-03-23 00:00:00,406,22-Mar
lin2190311632,2021-03-12 00:00:00,2022-03-23 00:00:00,376,22-Mar
lin2190286947,2021-02-10 00:00:00,2022-03-23 00:00:00,406,22-Mar
lin2190415156,2021-06-18 00:00:00,2022-03-23 00:00:00,278,22-Mar
lin2190308063,2021-03-09 00:00:00,2022-03-23 00:00:00,379,22-Mar
lin2190308230,2021-03-09 00:00:00,2022-03-23 00:00:00,379,22-Mar
lin2190304038,2021-03-04 00:00:00,2022-03-23 00:00:00,384,22-Mar
lin2190310821,2021-03-11 00:00:00,2022-03-23 00:00:00,377,22-Mar
lin2190283533,2021-01-29 00:00:00,2022-03-23 00:00:00,418,22-Mar
lin2190256526,2020-12-29 00:00:00,2022-03-23 00:00:00,449,22-Mar
lin2190267518,2021-01-14 00:00:00,2022-03-23 00:00:00,433,22-Mar
lin2190285301,2021-02-05 00:00:00,2022-03-24 00:00:00,412,22-Mar
lin2190304921,2021-03-05 00:00:00,2022-03-24 00:00:00,384,22-Mar
lin2190311630,2021-03-12 00:00:00,2022-03-24 00:00:00,377,22-Mar
lin2190304865,2021-03-04 00:00:00,2022-03-24 00:00:00,385,22-Mar
lin2190304864,2021-03-04 00:00:00,2022-03-24 00:00:00,385,22-Mar
lin2190313408,2021-03-11 00:00:00,2022-03-24 00:00:00,378,22-Mar
lin2190281368,2021-01-26 00:00:00,2022-03-24 00:00:00,422,22-Mar
lin2190272833,2021-01-19 00:00:00,2022-03-25 00:00:00,430,22-Mar
lin2190313407,2021-03-11 00:00:00,2022-03-24 00:00:00,378,22-Mar
lin2190340683,2021-04-09 00:00:00,2022-03-26 00:00:00,351,22-Mar
lin2190326376,2021-03-29 00:00:00,2022-03-26 00:00:00,362,22-Mar
lin2190316427,2021-03-15 00:00:00,2022-03-28 00:00:00,378,22-Mar
lin2190323938,2021-03-24 00:00:00,2022-03-28 00:00:00,369,22-Mar
lin2190323942,2021-03-24 00:00:00,2022-03-29 00:00:00,370,22-Mar
lin2190313843,2021-03-12 00:00:00,2022-03-28 00:00:00,381,22-Mar
lin2190308229,2021-03-09 00:00:00,2022-03-28 00:00:00,384,22-Mar
lin2190295515,2021-02-23 00:00:00,2022-03-30 00:00:00,400,22-Mar
lin2190295353,2021-02-23 00:00:00,2022-03-30 00:00:00,400,22-Mar
lin2190338745,2021-04-12 00:00:00,2022-03-29 00:00:00,351,22-Mar
lin2190328619,2021-03-26 00:00:00,2022-03-29 00:00:00,368,22-Mar
lin2190323824,2021-03-24 00:00:00,2022-03-29 00:00:00,370,22-Mar
lin2190287549,2021-02-10 00:00:00,2022-03-29 00:00:00,412,22-Mar
lin2190375869,2021-05-18 00:00:00,2022-03-29 00:00:00,315,22-Mar
lin2190321272,2021-03-22 00:00:00,2022-03-30 00:00:00,373,22-Mar
lin2190324548,2021-03-26 00:00:00,2022-03-30 00:00:00,369,22-Mar
lin2190323940,2021-03-24 00:00:00,2022-03-30 00:00:00,371,22-Mar
lin2190324586,2021-03-26 00:00:00,2022-03-30 00:00:00,369,22-Mar
lin2190296296,2021-02-24 00:00:00,2022-03-30 00:00:00,399,22-Mar
lin2190285266,2021-02-08 00:00:00,2022-03-31 00:00:00,416,22-Mar
lin2190323466,2021-03-24 00:00:00,2022-03-31 00:00:00,372,22-Mar
lin2190346043,2021-04-20 00:00:00,2022-03-31 00:00:00,345,22-Mar
lin2190304044,2021-03-04 00:00:00,2022-03-31 00:00:00,392,22-Mar
lin2190338743,2021-04-12 00:00:00,2022-03-31 00:00:00,353,22-Mar
lin2190388051,2021-06-01 00:00:00,2022-03-31 00:00:00,303,22-Mar
lin2190321683,2021-03-22 00:00:00,2022-04-01 00:00:00,375,22-Apr
lin2190404295,2021-06-18 00:00:00,2022-04-01 00:00:00,287,22-Apr
lin2190377237,2021-05-20 00:00:00,2022-04-01 00:00:00,316,22-Apr
lin2190377238,2021-05-20 00:00:00,2022-04-01 00:00:00,316,22-Apr
lin2190326450,2021-03-29 00:00:00,2022-04-01 00:00:00,368,22-Apr
lin2190326296,2021-03-29 00:00:00,2022-04-02 00:00:00,369,22-Apr
lin2190297087,2021-02-25 00:00:00,2022-04-02 00:00:00,401,22-Apr
